2016,12,31,7,22,20,27,23.06,73.50,40.44
2016,12,31,7,22,20,37,23.11,73.60,40.14
2016,12,31,7,22,20,47,23.15,73.68,40.09
2016,12,31,7,22,20,57,23.15,73.68,40.13
2016,12,31,7,22,21, 7,23.18,73.73,40.13
2016,12,31,7,22,21,17,23.21,73.78,39.98
2016,12,31,7,22,21,27,23.20,73.76,39.96
2016,12,31,7,22,21,37,23.20,73.76,40.01
2016,12,31,7,22,21,47,23.18,73.73,40.18
2016,12,31,7,22,21,57,23.13,73.63,40.00
2016,12,31,7,22,22, 7,23.15,73.68,40.32
2016,12,31,7,22,22,17,23.04,73.47,40.63
2016,12,31,7,22,22,27,22.85,73.12,41.23
2016,12,31,7,22,22,37,22.72,72.90,42.32
2016,12,31,7,22,22,47,22.59,72.67,41.78
2016,12,31,7,22,22,57,22.32,72.18,42.87
2016,12,31,7,22,23, 7,22.19,71.93,42.51
2016,12,31,7,22,23,17,22.13,71.83,42.51
2016,12,31,7,22,23,27,22.09,71.76,42.48
2016,12,31,7,22,23,37,22.13,71.83,42.46
2016,12,31,7,22,23,47,22.14,71.86,42.54
2016,12,31,7,22,23,57,22.17,71.91,42.31
2016,12,31,7,22,24, 7,22.17,71.91,42.84
2016,12,31,7,22,24,17,22.19,71.93,43.49
2016,12,31,7,22,24,27,22.16,71.89,43.93
2016,12,31,7,22,24,37,22.10,71.78,44.00
2016,12,31,7,22,24,47,22.10,71.78,43.76
2016,12,31,7,22,24,57,22.06,71.71,44.58
2016,12,31,7,22,25, 7,22.03,71.66,44.74
2016,12,31,7,22,25,17,22.02,71.63,44.78
2016,12,31,7,22,25,27,21.96,71.53,44.85
2016,12,31,7,22,25,37,21.89,71.41,44.75
2016,12,31,7,22,25,47,21.91,71.43,44.64
2016,12,31,7,22,25,57,21.89,71.41,44.23
2016,12,31,7,22,26, 7,21.92,71.46,44.78
2016,12,31,7,22,26,17,21.89,71.41,44.97
2016,12,31,7,22,26,27,21.89,71.41,44.88
2016,12,31,7,22,26,37,21.89,71.41,44.56
2016,12,31,7,22,26,47,21.86,71.35,44.04
2016,12,31,7,22,26,57,21.86,71.35,44.05
2016,12,31,7,22,27, 7,21.89,71.41,44.10
2016,12,31,7,22,27,17,21.91,71.43,44.66
2016,12,31,7,22,27,27,21.88,71.38,44.74
2016,12,31,7,22,27,37,21.91,71.43,44.98
2016,12,31,7,22,27,47,21.85,71.32,44.70
2016,12,31,7,22,27,57,21.78,71.20,44.95
2016,12,31,7,22,28, 7,21.78,71.20,44.84
2016,12,31,7,22,28,17,21.81,71.25,44.92
2016,12,31,7,22,28,27,21.79,71.23,44.92
2016,12,31,7,22,28,37,21.79,71.23,45.12
2016,12,31,7,22,28,47,21.75,71.15,44.95
2016,12,31,7,22,28,57,21.78,71.20,44.98
2016,12,31,7,22,29, 7,21.81,71.25,45.20
2016,12,31,7,22,29,17,21.79,71.23,45.41
2016,12,31,7,22,29,27,21.76,71.17,45.14
2016,12,31,7,22,29,37,21.74,71.13,45.14
2016,12,31,7,22,29,47,21.69,71.05,45.19
2016,12,31,7,22,29,57,21.72,71.10,45.21
2016,12,31,7,22,30, 7,21.72,71.10,45.15
2016,12,31,7,22,30,17,21.75,71.15,45.27
2016,12,31,7,22,30,27,21.75,71.15,45.11
2016,12,31,7,22,30,37,21.72,71.10,44.31
2016,12,31,7,22,30,47,21.74,71.13,44.57
2016,12,31,7,22,30,57,21.76,71.17,44.82
2016,12,31,7,22,31, 7,21.78,71.20,45.09
2016,12,31,7,22,31,17,21.78,71.20,45.26
2016,12,31,7,22,31,27,21.72,71.10,45.30
2016,12,31,7,22,31,37,21.68,71.03,45.14
2016,12,31,7,22,31,47,21.72,71.10,44.98
2016,12,31,7,22,31,57,21.68,71.03,44.55
2016,12,31,7,22,32, 7,21.71,71.07,44.72
2016,12,31,7,22,32,17,21.69,71.05,45.19
2016,12,31,7,22,32,27,21.68,71.03,45.26
2016,12,31,7,22,32,37,21.71,71.07,45.16
2016,12,31,7,22,32,47,21.71,71.07,45.53
2016,12,31,7,22,32,57,21.65,70.97,45.80
2016,12,31,7,22,33, 7,21.65,70.97,45.38
2016,12,31,7,22,33,17,21.66,71.00,45.17
2016,12,31,7,22,33,27,21.69,71.05,45.26
2016,12,31,7,22,33,37,21.66,71.00,45.70
2016,12,31,7,22,33,47,21.65,70.97,45.49
2016,12,31,7,22,33,57,21.64,70.95,45.87
2016,12,31,7,22,34, 7,21.61,70.90,45.58
2016,12,31,7,22,34,17,21.56,70.80,45.48
2016,12,31,7,22,34,27,21.54,70.77,45.77
2016,12,31,7,22,34,37,21.50,70.70,45.75
2016,12,31,7,22,34,47,21.47,70.65,45.79
2016,12,31,7,22,34,57,21.48,70.67,45.88
2016,12,31,7,22,35, 7,21.51,70.72,45.81
2016,12,31,7,22,35,17,21.53,70.75,46.07
2016,12,31,7,22,35,27,21.53,70.75,45.56
2016,12,31,7,22,35,37,21.54,70.77,45.24
2016,12,31,7,22,35,47,21.51,70.72,45.58
2016,12,31,7,22,35,57,21.47,70.65,46.07
2016,12,31,7,22,36, 7,21.48,70.67,46.21
2016,12,31,7,22,36,17,21.47,70.65,46.16
2016,12,31,7,22,36,27,21.43,70.57,46.26
2016,12,31,7,22,36,37,21.39,70.50,46.49
2016,12,31,7,22,36,47,21.36,70.44,46.56
2016,12,31,7,22,36,57,21.37,70.47,46.35
2016,12,31,7,22,37, 7,21.43,70.57,46.12
2016,12,31,7,22,37,17,21.36,70.44,46.41
2016,12,31,7,22,37,27,21.37,70.47,46.53
2016,12,31,7,22,37,37,21.39,70.50,46.22
2016,12,31,7,22,37,47,21.36,70.44,46.03
2016,12,31,7,22,37,57,21.39,70.50,46.08
2016,12,31,7,22,38, 7,21.37,70.47,46.18
2016,12,31,7,22,38,17,21.39,70.50,46.36
2016,12,31,7,22,38,27,21.36,70.44,46.27
2016,12,31,7,22,38,37,21.33,70.40,46.26
2016,12,31,7,22,38,47,21.34,70.42,46.37
2016,12,31,7,22,38,57,21.37,70.47,46.07
2016,12,31,7,22,39, 7,21.37,70.47,45.90
2016,12,31,7,22,39,17,21.40,70.52,45.85
2016,12,31,7,22,39,27,21.44,70.60,46.01
2016,12,31,7,22,39,37,21.44,70.60,45.67
2016,12,31,7,22,39,47,21.44,70.60,45.95
2016,12,31,7,22,39,57,21.40,70.52,46.59
2016,12,31,7,22,40, 7,21.37,70.47,46.41
2016,12,31,7,22,40,17,21.39,70.50,46.40
2016,12,31,7,22,40,27,21.34,70.42,46.57
2016,12,31,7,22,40,37,21.34,70.42,46.27
2016,12,31,7,22,40,47,21.32,70.37,46.35
2016,12,31,7,22,40,57,21.26,70.27,46.36
2016,12,31,7,22,41, 7,21.24,70.24,46.53
2016,12,31,7,22,41,17,21.23,70.21,46.71
2016,12,31,7,22,41,27,21.26,70.27,46.52
2016,12,31,7,22,41,37,21.29,70.32,46.12
2016,12,31,7,22,41,47,21.34,70.42,46.37
2016,12,31,7,22,41,57,21.29,70.32,46.45
2016,12,31,7,22,42, 7,21.27,70.29,46.16
2016,12,31,7,22,42,17,21.23,70.21,46.49
2016,12,31,7,22,42,27,21.22,70.19,46.76
2016,12,31,7,22,42,37,21.20,70.17,46.55
2016,12,31,7,22,42,47,21.23,70.21,46.67
2016,12,31,7,22,42,57,21.24,70.24,46.75
2016,12,31,7,22,43, 7,21.27,70.29,46.43
2016,12,31,7,22,43,17,21.29,70.32,46.58
2016,12,31,7,22,43,27,21.32,70.37,45.86
2016,12,31,7,22,43,37,21.34,70.42,45.82
2016,12,31,7,22,43,47,21.34,70.42,45.75
2016,12,31,7,22,43,57,21.37,70.47,45.60
2016,12,31,7,22,44, 7,21.32,70.37,45.94
2016,12,31,7,22,44,17,21.29,70.32,46.38
2016,12,31,7,22,44,27,21.24,70.24,46.38
2016,12,31,7,22,44,37,21.23,70.21,46.55
2016,12,31,7,22,44,47,21.24,70.24,45.67
2016,12,31,7,22,44,57,21.27,70.29,46.09
2016,12,31,7,22,45, 7,21.24,70.24,46.05
2016,12,31,7,22,45,17,21.22,70.19,46.26
2016,12,31,7,22,45,27,21.20,70.17,46.32
2016,12,31,7,22,45,37,21.20,70.17,46.69
2016,12,31,7,22,45,47,21.22,70.19,46.53
2016,12,31,7,22,45,57,21.22,70.19,46.58
2016,12,31,7,22,46, 7,21.23,70.21,46.53
2016,12,31,7,22,46,17,21.23,70.21,46.47
2016,12,31,7,22,46,27,21.19,70.14,46.13
2016,12,31,7,22,46,37,21.19,70.14,46.22
2016,12,31,7,22,46,47,21.19,70.14,45.97
2016,12,31,7,22,46,57,21.17,70.11,46.20
2016,12,31,7,22,47, 7,21.10,69.99,46.70
2016,12,31,7,22,47,17,21.12,70.01,46.57
2016,12,31,7,22,47,27,21.13,70.04,46.63
2016,12,31,7,22,47,37,21.17,70.11,46.48
2016,12,31,7,22,47,47,21.19,70.14,46.05
2016,12,31,7,22,47,57,21.15,70.06,46.18
2016,12,31,7,22,48, 7,21.16,70.09,46.01
2016,12,31,7,22,48,17,21.19,70.14,45.92
2016,12,31,7,22,48,27,21.17,70.11,46.02
2016,12,31,7,22,48,37,21.15,70.06,45.95
2016,12,31,7,22,48,47,21.19,70.14,46.14
2016,12,31,7,22,48,57,21.13,70.04,46.71
2016,12,31,7,22,49, 7,21.09,69.96,46.63
2016,12,31,7,22,49,17,21.09,69.96,46.60
2016,12,31,7,22,49,27,21.09,69.96,46.60
2016,12,31,7,22,49,37,21.16,70.09,46.43
2016,12,31,7,22,49,47,21.19,70.14,46.33
2016,12,31,7,22,49,57,21.19,70.14,46.23
2016,12,31,7,22,50, 7,21.16,70.09,46.36
2016,12,31,7,22,50,17,21.12,70.01,46.58
2016,12,31,7,22,50,27,21.08,69.94,46.53
2016,12,31,7,22,50,37,21.06,69.91,46.61
2016,12,31,7,22,50,47,21.12,70.01,46.03
2016,12,31,7,22,50,57,21.13,70.04,45.73
2016,12,31,7,22,51, 7,21.12,70.01,45.97
2016,12,31,7,22,51,17,21.12,70.01,45.97
2016,12,31,7,22,51,27,21.10,69.99,46.44
2016,12,31,7,22,51,37,21.10,69.99,46.63
2016,12,31,7,22,51,47,21.09,69.96,46.31
2016,12,31,7,22,51,57,21.13,70.04,46.11
2016,12,31,7,22,52, 7,21.12,70.01,45.69
2016,12,31,7,22,52,17,21.15,70.06,45.91
2016,12,31,7,22,52,27,21.10,69.99,46.51
2016,12,31,7,22,52,37,21.12,70.01,46.50
2016,12,31,7,22,52,47,21.10,69.99,46.41
2016,12,31,7,22,52,57,21.12,70.01,46.39
2016,12,31,7,22,53, 7,21.08,69.94,46.18
2016,12,31,7,22,53,17,21.09,69.96,46.36
2016,12,31,7,22,53,27,21.08,69.94,46.27
2016,12,31,7,22,53,37,21.09,69.96,45.92
2016,12,31,7,22,53,47,21.12,70.01,45.71
2016,12,31,7,22,53,57,21.12,70.01,45.60
2016,12,31,7,22,54, 7,21.10,69.99,45.36
2016,12,31,7,22,54,17,21.15,70.06,45.86
2016,12,31,7,22,54,27,21.15,70.06,46.24
2016,12,31,7,22,54,37,21.12,70.01,45.71
2016,12,31,7,22,54,47,21.09,69.96,45.97
2016,12,31,7,22,54,57,21.10,69.99,46.24
2016,12,31,7,22,55, 7,21.08,69.94,46.40
2016,12,31,7,22,55,17,21.09,69.96,46.39
2016,12,31,7,22,55,27,21.12,70.01,45.71
2016,12,31,7,22,55,37,21.12,70.01,45.74
2016,12,31,7,22,55,47,21.12,70.01,45.89
2016,12,31,7,22,55,57,21.10,69.99,45.73
2016,12,31,7,22,56, 7,21.10,69.99,45.72
2016,12,31,7,22,56,17,21.12,70.01,46.35
2016,12,31,7,22,56,27,21.12,70.01,45.88
2016,12,31,7,22,56,37,21.10,69.99,45.62
2016,12,31,7,22,56,47,21.10,69.99,45.46
2016,12,31,7,22,56,57,21.10,69.99,45.43
2016,12,31,7,22,57, 7,21.09,69.96,45.44
2016,12,31,7,22,57,17,21.08,69.94,45.50
2016,12,31,7,22,57,27,21.08,69.94,45.06
2016,12,31,7,22,57,37,21.09,69.96,45.18
2016,12,31,7,22,57,47,21.08,69.94,44.37
2016,12,31,7,22,57,57,21.08,69.94,44.10
2016,12,31,7,22,58, 7,21.09,69.96,43.99
2016,12,31,7,22,58,17,21.09,69.96,44.02
2016,12,31,7,22,58,27,21.10,69.99,44.45
2016,12,31,7,22,58,37,21.10,69.99,45.03
2016,12,31,7,22,58,47,21.10,69.99,44.81
2016,12,31,7,22,58,57,21.13,70.04,44.49
2016,12,31,7,22,59, 7,21.10,69.99,44.60
2016,12,31,7,22,59,17,21.15,70.06,44.12
2016,12,31,7,22,59,27,21.15,70.06,44.41
2016,12,31,7,22,59,37,21.16,70.09,44.41
2016,12,31,7,22,59,47,21.17,70.11,44.57
2016,12,31,7,22,59,57,21.17,70.11,44.22
2016,12,31,7,23, 0, 7,21.16,70.09,44.83
2016,12,31,7,23, 0,17,21.16,70.09,45.18
2016,12,31,7,23, 0,27,21.16,70.09,45.31
2016,12,31,7,23, 0,37,21.16,70.09,45.31
2016,12,31,7,23, 0,47,21.17,70.11,45.13
2016,12,31,7,23, 0,57,21.16,70.09,45.34
2016,12,31,7,23, 1, 7,21.16,70.09,44.85
2016,12,31,7,23, 1,17,21.15,70.06,44.58
2016,12,31,7,23, 1,27,21.15,70.06,44.20
2016,12,31,7,23, 1,37,21.12,70.01,44.39
2016,12,31,7,23, 1,47,21.13,70.04,44.42
2016,12,31,7,23, 1,57,21.13,70.04,45.23
2016,12,31,7,23, 2, 7,21.17,70.11,44.68
2016,12,31,7,23, 2,17,21.19,70.14,44.63
2016,12,31,7,23, 2,27,21.15,70.06,44.47
2016,12,31,7,23, 2,37,21.15,70.06,44.53
2016,12,31,7,23, 2,47,21.16,70.09,44.05
2016,12,31,7,23, 2,57,21.12,70.01,43.83
2016,12,31,7,23, 3, 7,21.10,69.99,43.95
2016,12,31,7,23, 3,17,21.13,70.04,44.06
2016,12,31,7,23, 3,27,21.15,70.06,44.33
2016,12,31,7,23, 3,37,21.13,70.04,43.90
2016,12,31,7,23, 3,47,21.15,70.06,44.19
2016,12,31,7,23, 3,57,21.13,70.04,44.29
2016,12,31,7,23, 4, 7,21.15,70.06,44.35
2016,12,31,7,23, 4,17,21.15,70.06,44.65
2016,12,31,7,23, 4,27,21.15,70.06,44.49
2016,12,31,7,23, 4,37,21.15,70.06,44.57
2016,12,31,7,23, 4,47,21.16,70.09,44.91
2016,12,31,7,23, 4,57,21.12,70.01,44.54
2016,12,31,7,23, 5, 7,21.12,70.01,45.21
2016,12,31,7,23, 5,17,21.10,69.99,44.78
2016,12,31,7,23, 5,27,21.10,69.99,44.78
2016,12,31,7,23, 5,37,21.09,69.96,45.11
2016,12,31,7,23, 5,47,21.10,69.99,44.34
2016,12,31,7,23, 5,57,21.10,69.99,44.58
2016,12,31,7,23, 6, 7,21.10,69.99,44.69
2016,12,31,7,23, 6,17,21.08,69.94,45.11
2016,12,31,7,23, 6,27,21.06,69.91,44.22
2016,12,31,7,23, 6,37,21.06,69.91,43.72
2016,12,31,7,23, 6,47,21.05,69.89,44.09
2016,12,31,7,23, 6,57,21.05,69.89,43.93
2016,12,31,7,23, 7, 7,21.02,69.84,43.99
2016,12,31,7,23, 7,17,20.98,69.76,43.82
2016,12,31,7,23, 7,27,20.99,69.79,43.86
2016,12,31,7,23, 7,37,21.02,69.84,43.71
2016,12,31,7,23, 7,47,21.01,69.81,44.00
2016,12,31,7,23, 7,57,21.01,69.81,43.90
2016,12,31,7,23, 8, 7,21.02,69.84,43.73
2016,12,31,7,23, 8,17,21.06,69.91,44.02
2016,12,31,7,23, 8,27,21.05,69.89,43.78
2016,12,31,7,23, 8,37,21.02,69.84,43.70
2016,12,31,7,23, 8,47,21.06,69.91,43.61
2016,12,31,7,23, 8,57,21.02,69.84,43.40
2016,12,31,7,23, 9, 7,21.02,69.84,44.04
2016,12,31,7,23, 9,17,21.01,69.81,43.92
2016,12,31,7,23, 9,27,21.01,69.81,43.90
2016,12,31,7,23, 9,37,21.02,69.84,43.50
2016,12,31,7,23, 9,47,21.02,69.84,43.39
2016,12,31,7,23, 9,57,21.05,69.89,43.76
2016,12,31,7,23,10, 7,21.08,69.94,43.75
2016,12,31,7,23,10,17,21.06,69.91,43.32
2016,12,31,7,23,10,27,21.05,69.89,43.69
2016,12,31,7,23,10,37,21.03,69.86,44.08
2016,12,31,7,23,10,47,21.03,69.86,43.73
2016,12,31,7,23,10,58,21.02,69.84,43.49
2016,12,31,7,23,11, 8,21.02,69.84,43.32
2016,12,31,7,23,11,18,21.03,69.86,43.60
2016,12,31,7,23,11,28,21.03,69.86,43.62
2016,12,31,7,23,11,38,21.05,69.89,43.29
2016,12,31,7,23,11,48,21.06,69.91,43.16
2016,12,31,7,23,11,58,21.06,69.91,43.37
2016,12,31,7,23,12, 8,21.08,69.94,43.49
2016,12,31,7,23,12,18,21.08,69.94,43.59
2016,12,31,7,23,12,28,21.06,69.91,43.70
2016,12,31,7,23,12,38,21.06,69.91,43.18
2016,12,31,7,23,12,48,21.05,69.89,43.27
2016,12,31,7,23,12,58,21.08,69.94,43.04
2016,12,31,7,23,13, 8,21.03,69.86,43.05
2016,12,31,7,23,13,18,21.02,69.84,43.14
2016,12,31,7,23,13,28,21.02,69.84,43.19
2016,12,31,7,23,13,38,21.03,69.86,43.10
2016,12,31,7,23,13,48,21.02,69.84,43.35
2016,12,31,7,23,13,58,21.02,69.84,43.63
2016,12,31,7,23,14, 8,21.02,69.84,44.33
2016,12,31,7,23,14,18,21.02,69.84,43.13
2016,12,31,7,23,14,28,20.98,69.76,43.64
2016,12,31,7,23,14,38,21.02,69.84,43.83
2016,12,31,7,23,14,48,20.97,69.74,45.13
2016,12,31,7,23,14,58,20.94,69.68,44.64
2016,12,31,7,23,15, 8,20.94,69.68,43.94
2016,12,31,7,23,15,18,20.97,69.74,43.26
2016,12,31,7,23,15,28,20.97,69.74,43.43
2016,12,31,7,23,15,38,20.98,69.76,43.26
2016,12,31,7,23,15,48,20.94,69.68,43.07
2016,12,31,7,23,15,58,20.95,69.71,43.27
2016,12,31,7,23,16, 8,20.94,69.68,44.72
2016,12,31,7,23,16,18,20.91,69.64,44.59
2016,12,31,7,23,16,28,20.91,69.64,43.99
2016,12,31,7,23,16,38,20.91,69.64,43.58
2016,12,31,7,23,16,48,20.91,69.64,43.49
2016,12,31,7,23,16,58,20.90,69.61,43.67
2016,12,31,7,23,17, 8,20.91,69.64,43.42
2016,12,31,7,23,17,18,20.88,69.58,44.36
2016,12,31,7,23,17,28,20.85,69.54,44.41
2016,12,31,7,23,17,38,20.87,69.56,44.10
2016,12,31,7,23,17,48,20.87,69.56,44.16
2016,12,31,7,23,17,58,20.84,69.51,44.04
2016,12,31,7,23,18, 8,20.84,69.51,44.10
2016,12,31,7,23,18,18,20.84,69.51,44.46
2016,12,31,7,23,18,28,20.82,69.48,44.54
2016,12,31,7,23,18,38,20.82,69.48,44.18
2016,12,31,7,23,18,48,20.82,69.48,45.05
2016,12,31,7,23,18,58,20.82,69.48,44.47
2016,12,31,7,23,19, 8,20.80,69.43,44.20
2016,12,31,7,23,19,18,20.80,69.43,44.22
2016,12,31,7,23,19,28,20.80,69.43,44.64
2016,12,31,7,23,19,38,20.80,69.43,45.00
2016,12,31,7,23,19,48,20.81,69.46,44.55
2016,12,31,7,23,19,58,20.81,69.46,43.87
2016,12,31,7,23,20, 8,20.84,69.51,44.24
2016,12,31,7,23,20,18,20.81,69.46,44.59
2016,12,31,7,23,20,28,20.81,69.46,43.70
2016,12,31,7,23,20,38,20.80,69.43,43.54
2016,12,31,7,23,20,48,20.81,69.46,43.83
2016,12,31,7,23,20,58,20.80,69.43,43.85
2016,12,31,7,23,21, 8,20.78,69.41,44.57
2016,12,31,7,23,21,18,20.78,69.41,44.21
2016,12,31,7,23,21,28,20.77,69.38,44.85
2016,12,31,7,23,21,38,20.75,69.36,44.37
2016,12,31,7,23,21,48,20.74,69.33,44.72
2016,12,31,7,23,21,58,20.74,69.33,44.55
2016,12,31,7,23,22, 8,20.73,69.31,44.24
2016,12,31,7,23,22,18,20.73,69.31,44.26
2016,12,31,7,23,22,28,20.75,69.36,43.79
2016,12,31,7,23,22,38,20.77,69.38,44.69
2016,12,31,7,23,22,48,20.81,69.46,44.15
2016,12,31,7,23,22,58,20.80,69.43,43.95
2016,12,31,7,23,23, 8,20.80,69.43,44.17
2016,12,31,7,23,23,18,20.80,69.43,44.34
2016,12,31,7,23,23,28,20.75,69.36,44.61
2016,12,31,7,23,23,38,20.73,69.31,44.48
2016,12,31,7,23,23,48,20.74,69.33,44.71
2016,12,31,7,23,23,58,20.74,69.33,44.69
2016,12,31,7,23,24, 8,20.74,69.33,44.22
2016,12,31,7,23,24,18,20.74,69.33,43.89
2016,12,31,7,23,24,28,20.74,69.33,43.89
2016,12,31,7,23,24,38,20.71,69.29,44.24
2016,12,31,7,23,24,48,20.71,69.29,44.28
2016,12,31,7,23,24,58,20.70,69.26,43.86
2016,12,31,7,23,25, 8,20.71,69.29,43.71
2016,12,31,7,23,25,18,20.71,69.29,44.49
2016,12,31,7,23,25,28,20.70,69.26,44.55
2016,12,31,7,23,25,38,20.70,69.26,45.21
2016,12,31,7,23,25,48,20.68,69.23,44.73
2016,12,31,7,23,25,58,20.68,69.23,44.46
2016,12,31,7,23,26, 8,20.66,69.18,44.06
2016,12,31,7,23,26,18,20.67,69.21,44.41
2016,12,31,7,23,26,28,20.64,69.15,44.76
2016,12,31,7,23,26,38,20.68,69.23,44.30
2016,12,31,7,23,26,48,20.70,69.26,44.84
2016,12,31,7,23,26,58,20.68,69.23,45.16
2016,12,31,7,23,27, 8,20.67,69.21,44.85
2016,12,31,7,23,27,18,20.67,69.21,44.32
2016,12,31,7,23,27,28,20.66,69.18,44.52
2016,12,31,7,23,27,38,20.70,69.26,44.55
2016,12,31,7,23,27,48,20.70,69.26,44.87
2016,12,31,7,23,27,58,20.67,69.21,44.82
2016,12,31,7,23,28, 8,20.67,69.21,44.06
2016,12,31,7,23,28,18,20.68,69.23,44.21
2016,12,31,7,23,28,28,20.67,69.21,44.52
2016,12,31,7,23,28,38,20.67,69.21,43.97
2016,12,31,7,23,28,48,20.67,69.21,44.30
2016,12,31,7,23,28,58,20.66,69.18,44.40
2016,12,31,7,23,29, 8,20.66,69.18,44.79
2016,12,31,7,23,29,18,20.63,69.13,44.96
2016,12,31,7,23,29,28,20.64,69.15,44.38
2016,12,31,7,23,29,38,20.64,69.15,44.15
2016,12,31,7,23,29,48,20.64,69.15,44.09
2016,12,31,7,23,29,58,20.66,69.18,44.45
2016,12,31,7,23,30, 8,20.63,69.13,44.28
2016,12,31,7,23,30,18,20.66,69.18,44.50
2016,12,31,7,23,30,28,20.63,69.13,44.84
2016,12,31,7,23,30,38,20.61,69.10,44.29
2016,12,31,7,23,30,48,20.61,69.10,44.84
2016,12,31,7,23,30,58,20.63,69.13,45.06
2016,12,31,7,23,31, 8,20.63,69.13,44.64
2016,12,31,7,23,31,18,20.63,69.13,44.15
2016,12,31,7,23,31,28,20.61,69.10,44.00
2016,12,31,7,23,31,38,20.63,69.13,44.26
